gene_id,SRR18457646,SRR18457114,SRR18457498,SRR18457762,SRR18457122,SRR18457271,SRR18457788,SRR18457520,SRR18457521,SRR18457644,SRR18457119,SRR18457054,SRR18457009,SRR18457118,SRR18457099,SRR18457329,SRR18457613,SRR18457101,SRR18457127,SRR18456998,SRR18457032,SRR18457008,SRR18457110,SRR18457201,SRR18457569,SRR18457737,SRR18457116,SRR18457053,SRR18457738,SRR18457224,SRR18457175,SRR18457692,SRR18457121,SRR18457317,SRR18456940,SRR18457115,SRR18457693,SRR18457694,SRR18457199,SRR18457764,SRR18457272,SRR18457200,SRR18457412,SRR18457791,SRR18457505,SRR18456950,SRR18457316,SRR18457112,SRR18457109,SRR18457113,SRR18457484,SRR18457614,SRR18456951,SRR18457497,SRR18457222,SRR18457331,SRR18457661,SRR18457666,SRR18457111,SRR18457485,SRR18457667,SRR18456996,SRR18457789,SRR18457120,SRR18457649,SRR18457176,SRR18457117
LOC116929614,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,2,0,4,4,2,0,4,2,0,0,4,0,4,2,0,1,0,0,0,0,0,0
LOC116929615,1,4,4,8,5,3,6,0,6,5,3,8,7,1,5,2,0,0,7,5,9,4,12,7,5,4,0,34,9,16,8,9,1,2,13,7,17,5,2,3,0,2,2,6,4,4,12,11,3,5,3,24,6,4,1,9,0,3,3,4,9,0,1,0,14,3,1
LOC116929616,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,6,0,0,2,0,2,0,0,0,0,0,0
LOC116929617,0,2,0,2,0,1,1,0,3,2,0,1,2,4,4,0,0,1,1,1,7,1,4,3,1,1,2,10,7,4,3,1,1,0,9,2,2,0,1,0,0,0,2,7,2,4,1,2,4,9,6,6,1,1,0,4,0,3,1,3,2,0,2,0,6,0,0
LOC116929618,2,4,1,2,0,1,0,1,3,4,0,0,2,1,8,2,0,1,3,5,1,2,6,0,0,0,0,29,3,2,2,0,1,1,6,2,0,0,0,1,0,0,0,1,1,1,1,4,5,6,0,6,1,0,0,7,0,1,2,0,5,0,1,3,10,3,1
LOC116929619,0,2,1,0,0,0,3,0,2,0,0,5,3,1,1,1,0,0,0,0,2,0,8,1,0,0,0,8,3,0,1,1,0,4,6,2,3,0,0,5,0,0,1,1,1,7,0,7,1,1,0,4,2,1,1,2,0,0,1,0,3,0,0,0,4,1,1
LOC116929620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929622,0,4,11,8,3,3,9,2,10,19,0,8,8,1,7,5,0,4,5,3,4,1,6,5,0,1,3,27,5,6,10,6,1,1,7,4,8,3,0,1,0,3,3,3,8,5,1,9,0,5,0,10,4,5,0,11,0,7,3,6,4,0,0,6,25,1,0
LOC116929623,1,1,2,3,1,3,1,0,1,5,0,2,1,0,2,1,0,0,5,1,5,4,3,0,0,4,0,16,6,1,3,1,1,2,5,2,3,5,0,1,0,1,1,1,3,5,3,6,6,6,4,6,4,6,1,10,0,0,0,2,2,0,2,1,11,1,2
LOC116929624,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0
LOC116929625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929626,0,2,0,2,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
LOC116929627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929628,13,83,92,90,46,68,73,12,83,95,21,141,90,58,84,31,0,40,80,89,175,38,132,38,12,53,38,431,144,111,86,63,39,45,111,83,77,26,35,43,0,39,25,47,95,68,163,127,65,110,16,186,53,39,21,85,0,79,53,37,82,13,32,32,248,54,41
LOC116929629,2,24,19,9,9,29,27,0,14,17,3,14,19,5,29,12,0,14,20,34,35,4,26,3,2,18,4,95,26,22,10,12,6,2,13,28,13,0,3,11,0,9,3,14,26,31,44,39,20,35,5,49,20,9,1,60,0,19,6,1,15,6,5,7,38,4,4
LOC116929630,1,5,7,0,4,2,1,2,9,4,0,4,6,0,8,4,0,1,1,6,7,10,23,4,0,1,2,13,7,4,3,4,0,1,9,7,5,0,2,0,0,4,3,0,4,2,5,8,3,14,2,7,9,4,0,15,0,0,6,0,5,0,0,4,9,3,0
LOC116929631,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116929632,0,1,4,1,2,2,0,1,5,5,0,1,1,0,2,2,0,0,0,1,5,0,2,4,0,4,3,19,2,1,2,0,2,0,7,1,0,0,1,0,0,1,4,0,1,4,3,2,0,2,0,4,3,0,0,4,0,1,7,1,2,1,0,0,11,1,0
LOC116929633,1,14,27,12,20,29,23,4,37,10,6,53,30,20,40,13,0,8,35,23,52,12,42,10,6,14,10,110,34,21,26,24,14,9,29,31,22,5,6,14,0,14,6,16,27,34,42,47,6,53,7,56,22,6,2,60,0,13,15,6,33,0,11,5,74,13,10
LOC116929634,0,0,4,0,0,1,1,0,0,2,0,2,2,0,0,1,0,0,2,0,1,0,3,0,0,0,0,9,3,2,1,2,2,0,5,2,1,1,4,0,0,2,0,0,1,2,0,9,3,2,1,4,3,0,0,8,0,0,9,1,1,0,0,1,0,1,0
LOC116929635,3,23,23,7,7,11,14,7,34,17,7,26,17,30,15,2,0,4,25,18,44,9,41,11,6,7,2,96,31,14,39,5,5,4,37,18,27,5,14,11,0,7,1,14,11,25,34,30,15,30,2,42,14,7,2,22,0,12,19,11,8,2,7,3,54,5,12
LOC116929636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
LOC116929637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LOC116929638,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929639,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,0,2,0,0
LOC116929640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929641,0,0,3,4,2,2,1,0,2,0,1,0,1,2,0,3,0,2,2,1,2,5,4,3,1,0,0,10,0,2,0,0,4,0,6,1,0,0,0,0,0,1,0,0,1,2,0,2,2,6,0,3,5,0,0,6,0,0,2,1,0,0,1,1,4,0,0
LOC116929642,0,6,0,0,2,0,0,0,12,0,0,2,10,0,0,0,0,0,0,4,4,1,11,1,0,0,0,11,3,2,0,2,0,0,8,2,0,0,0,0,0,0,6,0,2,16,4,20,12,25,0,9,9,3,0,10,0,0,6,0,0,0,0,0,4,0,0
LOC116929643,6,18,28,7,10,19,17,3,13,13,4,25,20,10,18,6,0,10,26,6,30,22,30,11,6,6,6,60,28,8,30,11,7,8,30,28,12,7,8,13,0,6,1,9,12,13,13,18,13,29,10,49,12,17,2,27,0,15,19,9,20,1,7,3,69,11,8
LOC116929644,0,2,2,2,1,2,0,0,3,2,0,6,3,0,1,2,0,0,1,2,11,0,4,2,0,0,4,17,2,6,3,0,0,3,7,0,0,3,3,0,0,0,0,0,1,1,6,6,4,4,0,4,1,0,0,8,0,2,2,0,4,0,0,1,8,2,0
LOC116929645,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,0,2,0,0,3,0,0,0,0,0,2,0,0
LOC116929646,0,0,1,0,1,2,0,0,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,1,2,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LOC116929647,0,7,3,1,6,9,1,1,2,3,2,6,4,9,3,2,0,3,11,4,4,4,3,5,5,8,4,18,11,6,2,2,4,4,9,4,6,7,0,4,0,1,4,3,6,5,8,15,4,8,3,13,4,1,0,9,0,3,1,5,3,0,3,5,8,3,4
LOC116929648,0,0,0,0,2,0,0,0,2,0,2,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,2,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0
LOC116929649,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929651,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC116929652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
LOC116929653,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,4,0,0,1,0,0,4,0,0,0,0,0,2,0,0
LOC116929654,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,2,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0
LOC116929655,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
LOC116929656,0,0,4,2,2,0,3,0,3,2,0,2,2,2,0,1,0,1,2,1,5,1,2,1,1,2,2,4,0,4,0,2,0,0,4,3,2,0,0,0,0,0,0,3,0,1,3,2,2,4,1,4,0,0,0,0,0,1,6,0,0,1,2,0,6,0,0
LOC116929657,1,12,6,3,4,2,2,0,8,1,2,11,1,8,2,2,0,3,1,0,8,2,4,10,0,4,0,15,7,4,1,0,1,0,14,8,6,0,13,4,0,7,0,1,6,24,2,29,0,21,0,18,20,0,0,2,0,0,0,3,1,0,1,4,1,0,0
LOC116929658,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
LOC116929659,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,2,5,6,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0
LOC116929660,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,6,0,0,4,0,0,0,0,2,2,0,0
LOC116929661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC116929662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929664,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929665,0,2,16,0,6,1,0,0,0,2,0,4,6,0,0,10,0,0,2,6,4,2,16,2,0,4,0,4,0,2,0,0,0,0,20,4,0,2,0,0,0,0,2,0,5,0,0,10,4,6,0,2,0,4,0,52,0,0,2,0,0,0,0,0,8,0,0
LOC116929666,0,2,2,2,0,0,0,0,2,2,0,4,7,2,5,2,0,0,0,4,0,4,12,0,2,2,0,6,11,2,0,4,0,0,14,3,3,0,3,2,0,0,2,2,2,0,0,8,3,2,0,8,6,0,1,8,0,4,3,4,1,0,0,0,6,0,0
LOC116929667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929669,0,16,2,1,6,22,1,7,13,0,1,35,3,1,13,15,0,18,0,35,8,0,2,0,0,8,0,94,42,1,4,0,7,10,34,14,0,0,0,0,0,0,0,0,29,19,53,1,2,6,6,38,15,0,0,26,0,0,0,19,0,7,0,4,4,0,0
LOC116929670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0
LOC116929672,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,4,0,0,0,1,0,2,0,0,1,0,0,0,4,0,0
LOC116929673,0,1,0,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0,0,2,0,2,6,6,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,10,0,0,2,0,0,0,2,0,4,0,0
LOC116929674,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116929675,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
LOC116929676,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
LOC116929677,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,4,1,8,2,4,0,0,2,0,0,6,0,0,2,1,0,0,0,0,1,0,0
LOC116929678,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,4,0,0,2,0,0,0,0,0,2,0,0
LOC116929679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
LOC116929680,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,2,0,2,0,0,0,2,0,0
LOC116929681,0,1,4,1,0,1,1,0,0,1,0,2,5,5,1,1,0,0,1,2,4,2,0,2,1,1,0,3,0,4,1,3,0,1,2,0,0,0,0,2,0,1,0,0,1,3,3,7,0,1,0,4,2,0,0,1,0,2,0,0,3,0,0,0,4,1,3
LOC116929682,0,0,0,0,0,0,0,2,4,2,0,4,2,0,0,7,0,0,0,2,2,0,4,0,0,0,0,4,4,2,0,0,2,0,10,3,0,0,0,0,0,2,0,0,4,6,0,8,0,10,0,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,0
LOC116929683,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929684,1,2,4,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,7,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,3,2,0,0,4,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0
LOC116929685,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929686,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
LOC116929687,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
LOC116929688,0,3,0,0,6,6,0,0,5,4,0,6,0,0,3,6,0,4,0,6,0,0,0,0,0,4,0,22,4,0,0,0,0,4,2,2,0,0,0,0,0,2,0,1,4,7,11,3,0,2,0,10,6,0,0,2,0,0,0,1,0,1,1,2,0,0,0
LOC116929689,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116929690,0,0,1,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,1,0,2,0,3,0,0,0,2,4,4,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,2,0,0
LOC116929691,0,6,5,2,4,0,2,0,4,1,0,5,4,4,2,7,0,0,4,1,0,0,4,2,0,2,2,19,0,5,6,0,2,1,13,10,2,0,2,0,0,5,2,1,5,4,6,6,4,6,0,1,7,2,0,14,0,4,4,0,0,0,0,2,8,1,0
LOC116929692,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,1,0,2,0,0,0,0,0,8,1,0,1,0,0,0,2,0,0,0,0,0,1,8,2,0,3,1,0,0,4,0,2,2,0,2,0,0,0,0,2,0
LOC116929694,0,1,0,0,2,1,1,0,1,0,0,0,3,2,0,9,0,0,0,2,8,1,1,0,0,3,1,4,0,0,1,1,0,1,2,6,0,0,0,3,0,0,1,0,0,0,4,0,6,1,1,3,0,0,0,3,0,1,3,1,0,0,0,0,6,0,0
LOC116929695,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
LOC116929696,0,7,8,11,2,19,6,2,12,10,0,8,15,11,16,6,0,1,9,2,15,3,6,4,1,10,8,46,29,32,17,18,2,3,10,14,18,2,5,7,0,8,0,5,11,13,10,22,8,46,0,40,7,8,1,24,0,2,11,0,4,0,1,7,27,5,0
LOC116929697,0,0,7,3,4,5,0,0,10,1,1,23,5,1,3,5,0,3,1,3,8,1,4,2,0,3,0,59,3,0,4,2,1,3,10,7,1,2,4,1,0,1,0,7,4,0,11,2,10,4,0,9,3,1,0,16,0,2,0,1,1,3,2,2,5,0,4
LOC116929698,0,0,0,0,0,0,1,2,6,0,0,0,6,0,0,6,0,0,0,0,4,0,10,4,0,0,0,4,0,0,1,0,0,0,13,4,0,2,0,0,0,2,0,0,2,0,0,2,3,6,0,6,4,2,0,8,0,0,5,0,0,0,0,0,6,0,0
LOC116929699,5,13,19,5,10,17,14,0,15,10,2,21,17,9,13,16,0,6,17,15,29,15,26,2,3,5,3,63,14,8,20,8,7,5,27,8,8,3,2,2,0,4,2,1,19,19,28,23,11,17,1,29,7,4,0,28,0,12,10,9,3,0,4,1,40,14,7
LOC116929700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116929701,1,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,8,0,0,1,0,0,0,0,2,4,0,0
LOC116929702,2,9,5,3,6,3,10,0,2,9,0,9,8,2,2,2,0,3,4,1,10,3,21,6,0,6,5,35,13,7,8,7,3,0,7,5,6,1,1,10,0,4,1,2,0,0,9,9,5,7,7,18,5,2,0,14,0,3,9,9,6,0,6,1,27,3,6
LOC116929703,0,1,8,2,2,3,2,0,4,1,0,4,7,0,2,4,1,1,4,1,5,0,17,1,0,1,2,10,2,2,3,2,0,0,9,3,1,6,5,0,0,1,0,0,2,1,0,8,3,3,0,8,3,8,0,19,0,1,6,0,0,0,0,0,21,3,0
LOC116929704,0,1,0,1,5,0,1,10,60,0,0,85,2,0,4,0,0,2,4,13,2,0,3,3,1,2,2,249,7,3,1,0,0,17,5,2,0,0,1,0,0,1,0,1,3,6,43,2,1,3,1,9,3,2,1,3,0,0,0,0,1,7,0,1,3,0,0
LOC116929706,3,0,10,0,0,0,0,0,0,4,0,2,6,0,2,3,0,3,5,0,2,2,2,0,1,0,2,14,2,2,6,0,3,2,0,0,2,0,0,0,0,3,0,0,3,2,0,2,1,4,2,0,0,0,0,2,0,1,2,0,0,0,0,0,11,0,0
LOC116929707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
LOC116929708,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,2,1,1,0,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0
LOC116929709,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,2,8,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
LOC116929711,0,13,9,15,12,9,5,1,7,13,5,17,12,5,11,6,0,1,9,28,24,7,17,2,2,4,5,55,13,8,14,5,5,3,11,26,7,2,2,4,0,3,10,6,20,15,11,29,5,14,5,31,21,10,4,34,0,8,11,7,13,3,7,8,33,5,2
LOC116929712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116929713,0,4,6,0,4,0,2,0,5,0,0,0,10,0,0,16,0,0,0,0,2,2,8,0,0,0,0,10,4,0,0,1,0,0,8,8,2,4,2,0,0,0,0,0,0,2,4,10,8,8,0,2,2,0,0,8,0,0,8,0,0,0,0,0,2,0,0
